id,generation,lobe,radius,x1,y1,z1,x2,y2,z2
0,0,-1,7.81130300993807,151.459,70.12,321.3,150.057,109.387,203.7
1,1,-1,6.051398287356644,150.057,109.387,203.7,190.726,128.32,161.0
1686,1,-1,6.191898669718661,150.057,109.387,203.7,136.734,114.296,179.2
2,2,5,3.4278351151796116,190.726,128.32,161.0,199.141,134.63,152.6
735,2,4,4.089728728088958,190.726,128.32,161.0,204.049,119.905,164.5
2666,2,1,3.1741232809594995,136.734,114.296,179.2,123.411,114.296,179.2
1687,2,-1,5.135596912101445,136.734,114.296,179.2,124.814,122.009,150.5
3,3,5,2.300115685616012,199.141,134.63,152.6,201.244,145.148,156.1
1441,3,4,2.45140138671602,204.049,119.905,164.5,218.774,113.594,149.1
1688,3,3,3.2549708200273546,124.814,122.009,150.5,119.905,125.515,144.9
202,3,5,2.800782765178565,199.141,134.63,152.6,213.165,140.24,133.7
736,3,4,3.245905581047779,204.049,119.905,164.5,208.958,118.503,170.8
2439,3,2,2.4604328051911644,124.814,122.009,150.5,109.387,103.076,130.9
2667,3,1,2.854830188327588,123.411,114.296,179.2,119.204,112.893,177.1
3266,3,1,2.4255082571116113,123.411,114.296,179.2,117.802,107.985,184.8
737,4,4,2.0417427687307947,208.958,118.503,170.8,215.97,115.698,173.6
1038,4,4,2.2492850568689975,208.958,118.503,170.8,208.958,116.399,187.6
1689,4,3,2.99272051860403,119.905,125.515,144.9,112.893,129.722,126.7
2214,4,3,2.2412237003657665,119.905,125.515,144.9,114.997,133.929,144.9
1442,4,4,1.4752910746211074,218.774,113.594,149.1,228.591,107.284,144.9
2668,4,1,2.166030175406449,119.204,112.893,177.1,107.985,99.5704,165.9
2967,4,1,1.9590414695253653,119.204,112.893,177.1,112.893,119.905,181.3
3267,4,1,1.7145813710481965,117.802,107.985,184.8,114.296,93.9608,188.3
1531,4,4,1.2077533206736129,218.774,113.594,149.1,224.384,111.491,140.0
2440,4,2,0.9145429860904721,109.387,103.076,130.9,86.2476,78.5344,107.8
203,4,5,2.629088507395852,213.165,140.24,133.7,216.671,138.838,128.1
476,4,5,2.1174411265883375,213.165,140.24,133.7,214.567,155.666,115.5
2561,4,2,0.9840229912874652,109.387,103.076,130.9,99.5704,62.4068,107.8
165,4,5,1.458811032196619,201.244,145.148,156.1,202.647,154.965,149.1
3414,4,1,1.7909191861792735,117.802,107.985,184.8,114.296,110.088,200.2
4,4,5,1.5301790052705961,201.244,145.148,156.1,204.75,150.758,162.4
2968,5,1,1.2549646847722005,112.893,119.905,181.3,95.3632,123.411,184.1
2669,5,1,1.2501260172768138,107.985,99.5704,165.9,97.4668,98.168,165.9
2808,5,1,1.1936561311196332,107.985,99.5704,165.9,102.375,74.3272,151.9
3351,5,1,1.028628581670765,114.296,93.9608,188.3,111.491,86.9488,196.0
3268,5,1,1.1940533094693893,114.296,93.9608,188.3,112.192,86.2476,185.5
799,5,4,1.4020341280615487,215.97,115.698,173.6,221.579,107.284,175.7
738,5,4,1.1408223453469488,215.97,115.698,173.6,224.384,122.009,177.1
2441,5,2,0.8431663209551037,86.2476,78.5344,107.8,81.9041,75.3258,114.241
3415,5,1,1.0860681128696577,114.296,110.088,200.2,102.375,112.192,207.9
166,5,5,1.3449552716604058,202.647,154.965,149.1,204.394,151.326,144.382
185,5,5,1.3047986262528406,202.647,154.965,149.1,199.747,163.348,147.718
1532,5,4,0.8291603211912133,224.384,111.491,140.0,234.201,103.778,125.3
1675,5,4,0.6793843917198845,224.384,111.491,140.0,225.786,117.1,137.9
259,5,5,1.8366779924393963,216.671,138.838,128.1,225.786,140.941,118.3
204,5,5,1.2212813008095609,216.671,138.838,128.1,220.177,132.527,109.2
2334,5,3,2.0927387666564377,114.997,133.929,144.9,117.802,138.838,146.3
2215,5,3,1.2894408301269527,114.997,133.929,144.9,105.18,145.85,143.5
1690,5,3,2.4820668121979703,112.893,129.722,126.7,112.192,132.527,121.1
2039,5,3,1.8763327741937403,112.893,129.722,126.7,103.778,129.021,121.1
3438,5,1,1.5179088746679261,114.296,110.088,200.2,114.997,111.491,207.9
2625,5,2,0.8801382527002011,99.5704,62.4068,107.8,91.6751,55.2562,99.9001
1039,5,4,1.1343456477951732,208.958,116.399,187.6,208.958,110.088,199.5
1196,5,4,1.2008444630957429,208.958,116.399,187.6,211.061,124.112,199.5
5,5,5,0.9670894267581495,204.75,150.758,162.4,208.256,151.459,163.1
2474,5,2,0.8179909159137319,86.2476,78.5344,107.8,79.0395,80.2842,105.522
2562,5,2,0.9072244294338095,99.5704,62.4068,107.8,105.333,54.5571,96.225
520,5,5,1.7305264674112375,214.567,155.666,115.5,213.866,159.874,108.5
1443,5,4,1.0751937993893927,228.591,107.284,144.9,239.109,107.284,144.9
1490,5,4,0.901394370165176,228.591,107.284,144.9,232.097,98.168,144.2
477,5,5,0.8074184844785003,214.567,155.666,115.5,223.683,168.288,112.0
26,5,5,1.1403820798828341,204.75,150.758,162.4,206.153,159.172,170.8
3055,5,1,1.467708116657633,112.893,119.905,181.3,110.79,129.722,188.3
478,6,5,0.7444053820548395,223.683,168.288,112.0,227.213,176.647,120.689
1683,6,4,0.6076596515078876,225.786,117.1,137.9,228.234,119.297,140.81
1676,6,4,0.6263613755429935,225.786,117.1,137.9,219.69,114.999,141.606
3490,6,1,0.7255116308868446,114.997,111.491,207.9,112.893,120.606,233.1
3439,6,1,0.9470094260654042,114.997,111.491,207.9,116.399,109.387,218.4
2743,6,1,0.7876014449769575,97.4668,98.168,165.9,84.144,93.9608,175.7
2670,6,1,0.8350578973163212,97.4668,98.168,165.9,86.9488,97.4668,159.6
3269,6,1,0.6272042306438412,112.192,86.2476,185.5,110.088,84.8452,183.4
3288,6,1,0.9911015921953833,112.192,86.2476,185.5,113.594,77.8332,186.2
1473,6,4,0.9616824002181564,239.109,107.284,144.9,248.462,104.708,146.944
739,6,4,0.985560121383824,224.384,122.009,177.1,229.292,124.112,175.7
758,6,4,0.8764029027653466,224.384,122.009,177.1,231.396,129.021,183.4
1444,6,4,0.9912810620611455,239.109,107.284,144.9,251.999,114.171,143.78
2809,6,1,0.5953135019383851,102.375,74.3272,151.9,91.8572,63.108,155.4
3008,6,1,0.93397597986327,95.3632,123.411,184.1,84.144,126.917,196.0
2969,6,1,0.9335468406974703,95.3632,123.411,184.1,90.4548,124.814,180.6
2840,6,1,0.857812508129973,102.375,74.3272,151.9,103.778,65.2116,147.7
3151,6,1,1.0942756975164478,110.79,129.722,188.3,112.192,134.63,196.0
3056,6,1,1.0917634879182068,110.79,129.722,188.3,105.881,140.941,190.4
6,6,5,0.8916116823823149,208.256,151.459,163.1,216.681,148.583,159.538
521,6,5,0.7982160659346914,213.866,159.874,108.5,208.256,164.081,103.6
1491,6,4,0.8310443265504843,232.097,98.168,144.2,227.902,84.6261,140.778
554,6,5,1.5065769374263889,213.866,159.874,108.5,214.567,162.678,105.7
1522,6,4,0.8062310169917207,232.097,98.168,144.2,238.529,89.8859,141.25
21,6,5,0.8649905318676933,208.256,151.459,163.1,206.124,149.7,166.007
517,6,5,0.7221782590621069,223.683,168.288,112.0,226.632,168.152,110.265
2594,6,2,0.8114470910490759,105.333,54.5571,96.225,105.715,45.5101,89.4808
2563,6,2,0.8364191924419871,105.333,54.5571,96.225,110.825,58.0439,93.1748
2645,6,2,0.7872189498659304,91.6751,55.2562,99.9001,87.3816,48.897,89.2815
3352,6,1,0.7804190900288459,111.491,86.9488,196.0,104.479,82.7416,198.1
995,6,4,0.8368143142065277,221.579,107.284,175.7,239.109,105.18,186.2
1691,6,3,2.1200804897608974,112.192,132.527,121.1,110.79,136.734,114.8
800,6,4,1.2183623434264095,221.579,107.284,175.7,223.683,97.4668,174.3
2335,6,3,1.2617418365494206,117.802,138.838,146.3,119.204,140.941,149.1
349,6,5,0.8921447911752587,225.786,140.941,118.3,238.408,141.642,112.0
1115,6,4,1.0597773411778313,208.958,110.088,199.5,208.958,110.088,202.3
260,6,5,1.2591769359312066,225.786,140.941,118.3,230.695,143.045,107.8
1040,6,4,0.9590687476213262,208.958,110.088,199.5,214.567,98.8692,205.8
2475,6,2,0.7541510615746216,79.0395,80.2842,105.522,75.9473,87.7632,112.23
2442,6,2,0.7773610781682675,81.9041,75.3258,114.241,85.4624,79.8815,122.063
2457,6,2,0.7541522248932062,81.9041,75.3258,114.241,75.6154,69.2117,113.268
3383,6,1,0.6469438709963505,111.491,86.9488,196.0,112.192,74.3272,215.6
2524,6,2,0.731635381195319,79.0395,80.2842,105.522,72.5302,75.1259,95.9262
2626,6,2,0.8114449125310272,91.6751,55.2562,99.9001,85.1661,52.6191,101.691
2000,6,3,1.1169140066705183,112.192,132.527,121.1,112.192,122.009,98.0
2040,6,3,1.2570939157251528,103.778,129.021,121.1,92.5584,124.814,110.6
232,6,5,1.0923467235279973,220.177,132.527,109.2,222.43,124.646,104.565
2380,6,3,1.1747593190819934,117.802,138.838,146.3,118.503,145.85,141.4
1197,6,4,0.9644495587424289,211.061,124.112,199.5,208.958,129.021,214.2
186,6,5,1.2029643179433933,199.747,163.348,147.718,194.142,167.198,147.698
2159,6,3,1.0544881493771254,103.778,129.021,121.1,81.3392,136.734,116.9
2216,6,3,0.7238290668282333,105.18,145.85,143.5,96.0644,168.288,152.6
2263,6,3,0.7926602252529112,105.18,145.85,143.5,98.168,155.666,138.6
205,6,5,1.1259661899184998,220.177,132.527,109.2,212.387,128.745,97.6858
1366,6,4,0.7528532180513343,211.061,124.112,199.5,222.28,126.216,210.0
3416,6,1,1.0013061179314406,102.375,112.192,207.9,97.7617,108.587,209.078
195,6,5,1.1670459739739587,199.747,163.348,147.718,201.069,170.61,146.01
167,6,5,1.2399870575523173,204.394,151.326,144.382,202.798,143.981,143.452
3431,6,1,0.9714092888487367,102.375,112.192,207.9,102.819,114.925,208.84
174,6,5,1.2029624995885118,204.394,151.326,144.382,206.803,153.782,141.526
1533,6,4,0.7644481123544788,234.201,103.778,125.3,247.616,86.4956,113.381
1646,6,4,0.7416237037619758,234.201,103.778,125.3,243.133,91.5824,105.596
27,6,5,1.1168282634092423,206.153,159.172,170.8,209.659,163.38,171.5
82,6,5,0.7801469027175615,206.153,159.172,170.8,205.452,166.184,182.0
23,7,5,0.7736725141147808,206.124,149.7,166.007,206.552,150.025,168.132
22,7,5,0.7974808167292291,206.124,149.7,166.007,201.743,146.105,167.543
3491,7,1,0.5679637499140562,112.893,120.606,233.1,109.387,120.606,238.0
1660,7,4,0.6633282954416585,243.133,91.5824,105.596,254.104,83.1464,87.8283
1647,7,4,0.6837422698509884,243.133,91.5824,105.596,243.257,83.7434,97.9319
171,7,5,1.109076400394276,202.798,143.981,143.452,204.729,139.879,143.762
168,7,5,1.1432122159179632,202.798,143.981,143.452,198.781,141.765,142.137
3424,7,1,0.8955958411407896,97.7617,108.587,209.078,92.5993,107.932,210.32
3417,7,1,0.9231589298692724,97.7617,108.587,209.078,100.392,105.644,208.525
1507,7,4,0.743308149859481,227.902,84.6261,140.778,228.436,73.4017,136.949
1492,7,4,0.7661852558933478,227.902,84.6261,140.778,222.896,85.7206,142.468
519,7,5,0.6459355476717763,226.632,168.152,110.265,226.572,167.811,108.469
518,7,5,0.6658153917921639,226.632,168.152,110.265,231.178,168.374,109.93
500,7,5,0.6658155785402305,227.213,176.647,120.689,232.918,181.404,123.08
479,7,5,0.6863066597478311,227.213,176.647,120.689,224.278,179.118,126.184
594,7,5,1.318988574289247,214.567,162.678,105.7,215.97,163.38,95.2
555,7,5,0.7517750135653327,214.567,162.678,105.7,218.774,176.702,98.0
1483,7,4,0.8601552621165361,248.462,104.708,146.944,256.415,100.195,144.718
1474,7,4,0.8866276205714084,248.462,104.708,146.944,252.94,105.967,152.218
2193,7,3,0.6459504979886918,81.3392,136.734,116.9,78.5344,140.941,114.8
2160,7,3,0.5869300949435725,81.3392,136.734,116.9,63.108,135.332,114.8
192,7,5,1.0759644602776786,194.142,167.198,147.698,191.298,169.343,144.642
187,7,5,1.1090760999415739,194.142,167.198,147.698,191.926,168.546,150.795
180,7,5,1.075964571309535,206.803,153.782,141.526,204.091,155.643,137.863
175,7,5,1.1090785741457458,206.803,153.782,141.526,213.449,155.206,141.679
3057,7,1,0.7829480115917892,105.881,140.941,190.4,95.3632,150.057,197.4
3034,7,1,0.8353747162030893,84.144,126.917,196.0,73.9676,128.069,198.035
3009,7,1,0.8610848675408491,84.144,126.917,196.0,76.979,123.32,205.451
2985,7,1,0.8308454437959844,90.4548,124.814,180.6,85.5464,127.618,180.6
2970,7,1,0.69293717408754,90.4548,124.814,180.6,89.7536,124.814,176.4
2841,7,1,0.7624922065939502,103.778,65.2116,147.7,117.1,44.8768,145.6
2773,7,1,0.46729041855795916,84.144,93.9608,175.7,75.7296,82.7416,179.2
2744,7,1,0.5127040124550917,84.144,93.9608,175.7,78.5344,96.7656,178.5
3112,7,1,0.7016925425428862,105.881,140.941,190.4,108.686,153.563,193.9
122,7,5,0.6977848598811898,205.452,166.184,182.0,210.572,171.987,191.82
83,7,5,0.7192582941515391,205.452,166.184,182.0,200.61,174.849,187.694
3217,7,1,0.7962816499303311,112.192,134.63,196.0,117.1,139.539,198.1
3152,7,1,0.7556101183788436,112.192,134.63,196.0,102.375,149.356,226.8
2825,7,1,0.532464349758411,91.8572,63.108,155.4,87.4462,58.6592,152.956
2810,7,1,0.5488517919805972,91.8572,63.108,155.4,86.4683,62.0925,158.513
2936,7,1,0.7732147141708804,103.778,65.2116,147.7,103.076,58.9008,140.0
199,7,5,1.0438388352170251,201.069,170.61,146.01,200.238,175.58,142.849
196,7,5,1.0759639964701215,201.069,170.61,146.01,203.661,175.477,146.855
2136,7,3,0.7063133754594592,92.5584,124.814,110.6,89.7536,122.009,110.6
2041,7,3,1.1202393801550514,92.5584,124.814,110.6,85.5464,124.112,102.9
801,7,4,0.5909373495848959,223.683,97.4668,174.3,242.615,77.8332,173.6
755,7,4,0.8815115513790434,229.292,124.112,175.7,225.969,125.369,176.742
740,7,4,0.9086409950052001,229.292,124.112,175.7,231.064,124.133,170.979
768,7,4,0.7838781019918082,231.396,129.021,183.4,240.365,135.691,182.798
759,7,4,0.8080033791129594,231.396,129.021,183.4,229.042,132.325,187.544
2722,7,1,0.6232740348390974,86.9488,97.4668,159.6,82.7416,93.9608,156.8
2671,7,1,0.6610076220247348,86.9488,97.4668,159.6,77.8332,102.375,157.5
1384,7,4,0.5761107449134941,222.28,126.216,210.0,228.591,132.527,217.0
1367,7,4,0.6278883420121438,222.28,126.216,210.0,225.085,124.112,213.5
2289,7,3,0.6522314651213719,98.168,155.666,138.6,79.9368,166.184,140.7
2264,7,3,0.5663004311869544,98.168,155.666,138.6,90.4548,183.714,131.6
2252,7,3,0.6474113908916824,96.0644,168.288,152.6,98.7935,173.369,153.565
2217,7,3,0.6673355312820319,96.0644,168.288,152.6,96.4612,173.711,163.127
221,7,5,1.0070920744718943,212.387,128.745,97.6858,209.248,122.246,85.8145
3459,7,1,0.800778209381579,116.399,109.387,218.4,112.893,107.985,237.3
3440,7,1,0.7431637008807774,116.399,109.387,218.4,118.503,107.985,226.1
1460,7,4,0.8866284588853621,251.999,114.171,143.78,259.402,114.901,144.054
1445,7,4,0.9139156720417391,251.999,114.171,143.78,256.043,119.931,142.455
3285,7,1,0.5609892370633138,110.088,84.8452,183.4,109.807,85.6868,185.758
3270,7,1,0.5782534187497442,110.088,84.8452,183.4,112.1,88.8104,178.177
890,7,4,1.1828484660131702,223.683,97.4668,174.3,223.683,82.0404,175.0
3336,7,1,0.6555566737005725,113.594,77.8332,186.2,110.088,66.614,182.7
3289,7,1,0.6463035706369629,113.594,77.8332,186.2,118.503,63.8092,191.8
1680,7,4,0.5602344155288538,219.69,114.999,141.606,217.274,115.526,142.336
1677,7,4,0.5774770847172477,219.69,114.999,141.606,216.607,112.207,144.421
206,7,5,1.0380873781240427,212.387,128.745,97.6858,208.495,131.815,99.1257
1221,7,4,0.8247748141361398,208.958,129.021,214.2,211.762,138.136,227.5
1198,7,4,0.9294798887218891,208.958,129.021,214.2,204.75,131.826,224.7
244,7,5,0.9770235509143801,222.43,124.646,104.565,226.427,119.656,98.7081
233,7,5,1.0070943234127692,222.43,124.646,104.565,219.983,119.183,105.914
2416,7,3,0.683929389731664,118.503,145.85,141.4,123.411,150.057,136.5
2627,7,2,0.748116007380823,85.1661,52.6191,101.691,82.6614,50.5174,107.925
1715,7,3,2.2264527737858706,110.79,136.734,114.8,108.686,139.539,112.0
1692,7,3,1.036573278131775,110.79,136.734,114.8,117.1,146.551,107.8
1685,7,4,0.5435073997212073,228.234,119.297,140.81,231.241,121.356,141.11
1684,7,4,0.5602350074333569,228.234,119.297,140.81,227.944,119.918,144.996
2595,7,2,0.7481153917420289,105.715,45.5101,89.4808,101.991,40.2306,79.7559
429,7,5,0.671758026639831,238.408,141.642,112.0,239.109,142.344,111.3
350,7,5,0.5463947990473281,238.408,141.642,112.0,243.316,139.539,109.9
2657,7,2,0.7041084507646407,87.3816,48.897,89.2815,82.3751,44.8186,81.987
2646,7,2,0.7257784790220617,87.3816,48.897,89.2815,86.7392,44.4013,82.3019
2638,7,2,0.7257794865108307,85.1661,52.6191,101.691,81.8279,52.3145,97.2672
2381,7,3,0.588492860196514,118.503,145.85,141.4,108.686,184.416,131.6
2357,7,3,0.7581101075731814,119.204,140.941,149.1,118.503,147.252,154.7
2336,7,3,0.7121503652307271,119.204,140.941,149.1,124.112,141.642,152.6
2579,7,2,0.7481173273277035,110.825,58.0439,93.1748,113.211,57.0464,86.8118
2564,7,2,0.7711395629192125,110.825,58.0439,93.1748,113.286,63.3864,99.3274
2542,7,2,0.65439373071461,72.5302,75.1259,95.9262,72.2703,73.9148,89.407
2525,7,2,0.6745341572728667,72.5302,75.1259,95.9262,62.9803,68.8983,89.7488
3360,7,1,0.583841280144046,104.479,82.7416,198.1,99.5704,79.9368,204.4
3353,7,1,0.5197978995773612,104.479,82.7416,198.1,100.272,79.2356,197.4
2610,7,2,0.7257794538353133,105.715,45.5101,89.4808,109.007,38.9242,89.0315
1041,7,4,0.884217049292346,214.567,98.8692,205.8,206.671,83.3281,208.142
1019,7,4,0.748470403009455,239.109,105.18,186.2,244.943,101.918,188.084
996,7,4,0.7715033926289631,239.109,105.18,186.2,248.599,109.214,190.259
2497,7,2,0.6745335169788784,75.9473,87.7632,112.23,77.5803,92.6734,113.182
2476,7,2,0.6952944597687443,75.9473,87.7632,112.23,70.2924,88.7851,118.177
1181,7,4,1.1334349070941725,208.958,110.088,202.3,211.762,110.79,203.7
1116,7,4,0.7681262533553853,208.958,110.088,202.3,209.659,107.284,221.2
342,7,5,0.627737720103928,230.695,143.045,107.8,233.5,143.746,105.0
261,7,5,0.7457376257740341,230.695,143.045,107.8,242.615,157.069,89.6
2024,7,3,0.6594365440534896,112.192,122.009,98.0,107.284,122.009,92.4
2001,7,3,0.8101603689795597,112.192,122.009,98.0,114.296,122.009,89.6
2467,7,2,0.6745325115725017,75.6154,69.2117,113.268,68.9566,66.2185,115.721
2458,7,2,0.6952934724504336,75.6154,69.2117,113.268,73.7999,63.9394,109.472
3399,7,1,0.5786441365252804,112.192,74.3272,215.6,107.834,71.1427,219.613
3384,7,1,0.596453206790912,112.192,74.3272,215.6,117.537,72.6567,218.355
1100,7,4,0.8578182571862649,214.567,98.8692,205.8,220.466,92.8429,212.073
3435,7,1,0.8688566438627202,102.819,114.925,208.84,100.353,116.563,212.377
3432,7,1,0.8955968651833625,102.819,114.925,208.84,106.328,117.002,206.104
2450,7,2,0.6952935484264817,85.4624,79.8815,122.063,90.5363,81.4095,123.999
2443,7,2,0.7166920999860629,85.4624,79.8815,122.063,82.1639,82.594,127.636
14,7,5,0.7974812983943445,216.681,148.583,159.538,223.298,149.933,158.754
7,7,5,0.8220243030342318,216.681,148.583,159.538,215.862,143.359,156.817
75,7,5,0.9989214754141724,209.659,163.38,171.5,216.596,166.242,174.47
28,7,5,1.0296663457557658,209.659,163.38,171.5,218.078,173.275,166.837
1589,7,4,0.6837432149377952,247.616,86.4956,113.381,250.593,74.4657,104.517
1534,7,4,0.7047873434435731,247.616,86.4956,113.381,257.321,84.6069,112.609
551,7,5,0.7139465560396159,208.256,164.081,103.6,207.582,165.249,100.921
522,7,5,0.7359185593366947,208.256,164.081,103.6,201.712,163.73,105.078
1528,7,4,0.7211157286939253,238.529,89.8859,141.25,242.149,85.5513,141.669
1523,7,4,0.7433100786880961,238.529,89.8859,141.25,243.537,83.0667,136.89
3512,7,1,0.7034996728929018,112.893,120.606,233.1,112.192,127.618,242.2
3492,8,1,0.523636489557514,109.387,120.606,238.0,96.2852,119.301,241.326
3511,8,1,0.5080028521943619,109.387,120.606,238.0,110.31,121.604,237.498
1524,8,4,0.6852966145388577,243.537,83.0667,136.89,242.872,78.9583,134.001
1527,8,4,0.6648357572527092,243.537,83.0667,136.89,248.458,80.9846,135.804
1508,8,4,0.6852971110006361,228.436,73.4017,136.949,231.579,70.3543,137.485
1515,8,4,0.664835542577786,228.436,73.4017,136.949,226.375,62.0849,131.698
1484,8,4,0.7930229721649991,256.415,100.195,144.718,260.175,94.905,143.13
1487,8,4,0.7693450887694584,256.415,100.195,144.718,263.103,99.1995,143.303
523,8,5,0.6784838388293871,201.712,163.73,105.078,199.823,161.243,108.931
536,8,5,0.6582259154162509,201.712,163.73,105.078,197.964,165.475,103.203
501,8,5,0.6138517441788113,232.918,181.404,123.08,239.361,181.59,124.742
1530,8,4,0.6449852560993022,242.149,85.5513,141.669,243.775,79.344,139.994
1535,8,4,0.6497796845703009,257.321,84.6069,112.609,264.557,89.0565,109.931
1564,8,4,0.630379959119825,257.321,84.6069,112.609,259.114,79.146,114.326
24,8,5,0.7132895557139143,206.552,150.025,168.132,203.133,151.839,168.429
25,8,5,0.6919934049166585,206.552,150.025,168.132,209.661,149.023,170.405
29,8,5,0.9493042268082923,218.078,173.275,166.837,216.281,179.878,161.968
54,8,5,0.9209603208923874,218.078,173.275,166.837,226.485,175.698,166.977
8,8,5,0.7578700823592807,215.862,143.359,156.817,213.557,138.876,156.772
11,8,5,0.7352419118772313,215.862,143.359,156.817,217.103,142.802,154.64
15,8,5,0.7352424386600632,223.298,149.933,158.754,226.682,153.312,158.01
3407,8,1,0.5175552280057923,107.834,71.1427,219.613,104.503,72.4054,224.844
2444,8,2,0.6607587545252572,82.1639,82.594,127.636,74.6307,80.1103,129.214
2447,8,2,0.6410286141823107,82.1639,82.594,127.636,85.9359,86.9917,130.908
2451,8,2,0.6410287714194765,90.5363,81.4095,123.999,89.2284,78.5869,127.295
2454,8,2,0.6218893880554268,90.5363,81.4095,123.999,97.4084,85.2988,123.775
1693,8,3,0.955672280138254,117.1,146.551,107.8,117.253,149.194,111.239
1700,8,3,0.9271371411656621,117.1,146.551,107.8,121.967,142.849,107.717
3425,8,1,0.8256975313778168,92.5993,107.932,210.32,85.2579,107.2,216.573
3428,8,1,0.8010448928432443,92.5993,107.932,210.32,92.4091,107.753,206.602
3433,8,1,0.8256983240807996,106.328,117.002,206.104,108.408,116.665,202.679
3434,8,1,0.801044385999098,106.328,117.002,206.104,107.426,119.1,206.915
1385,8,4,0.5311479195875383,228.591,132.527,217.0,228.695,137.77,218.982
1042,8,4,0.8152081610920198,206.671,83.3281,208.142,195.764,75.2192,208.822
1073,8,4,0.7908693189578992,206.671,83.3281,208.142,209.881,77.4607,209.419
3385,8,1,0.549902002455315,117.537,72.6567,218.355,118.605,76.6857,220.469
3392,8,1,0.5334836956254968,117.537,72.6567,218.355,121.069,67.7042,218.808
3354,8,1,0.47922999843162684,100.272,79.2356,197.4,98.0675,72.9722,197.044
3357,8,1,0.4649218750964784,100.272,79.2356,197.4,97.6648,80.5788,195.846
1020,8,4,0.6900556025310943,244.943,101.918,188.084,250.245,101.671,183.519
1031,8,4,0.6694525111021851,244.943,101.918,188.084,247.708,98.0782,194.311
2459,8,2,0.6410288509037448,73.7999,63.9394,109.472,77.0553,64.4391,106.097
2462,8,2,0.6218891722619546,73.7999,63.9394,109.472,70.1374,59.6097,108.992
3400,8,1,0.5334836331388505,107.834,71.1427,219.613,105.458,64.7418,219.032
1392,8,4,0.5152892110019175,228.591,132.527,217.0,237.649,136.222,218.182
1716,8,3,1.5606952561143457,108.686,139.539,112.0,110.79,150.057,93.8
1875,8,3,1.5809155850461136,108.686,139.539,112.0,100.272,150.758,103.6
2002,8,3,0.7469310501579388,114.296,122.009,89.6,119.826,123.964,90.5918
2009,8,3,0.7246309018733228,114.296,122.009,89.6,115.77,115.548,86.7669
2382,8,3,0.5425635444877626,108.686,184.416,131.6,112.483,188.672,138.09
2401,8,3,0.5263638967578894,108.686,184.416,131.6,111.517,184.631,126.717
262,8,5,0.6875345462427159,242.615,157.069,89.6,250.886,166.388,86.3533
281,8,5,0.6670088482964249,242.615,157.069,89.6,252.22,151.992,81.3038
2417,8,3,0.6305515777550412,123.411,150.057,136.5,129.175,151.292,136.778
2554,8,2,0.585307642359566,72.2703,73.9148,89.407,65.4323,72.5798,83.6532
2468,8,2,0.6218889495739897,68.9566,66.2185,115.721,64.2964,65.9743,119.625
2471,8,2,0.6033215313083861,68.9566,66.2185,115.721,64.68,62.6626,115.383
3361,8,1,0.5382749197872704,99.5704,79.9368,204.4,96.9325,74.3689,208.121
3368,8,1,0.5222035606297196,99.5704,79.9368,204.4,91.9009,80.8598,209.293
2477,8,2,0.6410295652810962,70.2924,88.7851,118.177,60.7234,85.9192,118.708
2490,8,2,0.621889119724287,70.2924,88.7851,118.177,74.6515,92.5631,122.985
2498,8,2,0.6218887180704102,77.5803,92.6734,113.182,88.1554,95.8863,112.467
2511,8,2,0.6033211493196542,77.5803,92.6734,113.182,71.5348,96.0171,114.853
997,8,4,0.711292168708219,248.599,109.214,190.259,252.509,113.409,188.588
1012,8,4,0.6900562611132268,248.599,109.214,190.259,253.328,108.595,195.735
2596,8,2,0.6897288878654059,101.991,40.2306,79.7559,100.993,39.5426,72.4393
2603,8,2,0.6691355770837624,101.991,40.2306,79.7559,99.6775,36.2842,78.1602
343,8,5,0.5787450165873578,233.5,143.746,105.0,234.373,136.544,96.8235
346,8,5,0.561465479597943,233.5,143.746,105.0,231.213,144.865,103.035
2526,8,2,0.6218896138058773,62.9803,68.8983,89.7488,60.877,63.5909,86.3781
2535,8,2,0.6033212930097791,62.9803,68.8983,89.7488,56.425,68.6345,87.5638
2565,8,2,0.7109567506128587,113.286,63.3864,99.3274,113.464,63.9025,104.739
2572,8,2,0.6897291609381805,113.286,63.3864,99.3274,115.293,67.6445,99.4828
2543,8,2,0.6033210085944112,72.2703,73.9148,89.407,78.7129,73.6189,86.3509
2424,8,3,0.6117247129571469,123.411,150.057,136.5,122.53,147.739,133.603
1101,8,4,0.7908679725716636,220.466,92.8429,212.073,227.6,92.0035,215.503
1108,8,4,0.7672548509393217,220.466,92.8429,212.073,221.579,85.9995,216.983
245,8,5,0.9007703415170226,226.427,119.656,98.7081,229.565,112.62,85.0341
252,8,5,0.8738762523623996,226.427,119.656,98.7081,228.679,119.607,103.385
1182,8,4,1.0449755556214098,211.762,110.79,203.7,210.621,111.122,198.168
1189,8,4,1.0137752900658554,211.762,110.79,203.7,207.064,114.335,202.39
2337,8,3,0.6565702075211085,124.112,141.642,152.6,130.088,137.174,153.007
2354,8,3,0.6369668004216857,124.112,141.642,152.6,128.083,143.592,156.1
2358,8,3,0.6989432166012455,118.503,147.252,154.7,113.875,148.447,154.37
2367,8,3,0.6780747696690912,118.503,147.252,154.7,120.565,153.0,162.343
1117,8,4,0.7081768055871539,209.659,107.284,221.2,204.161,97.889,230.38
1162,8,4,0.6870341455535405,209.659,107.284,221.2,216.286,104.685,229.187
